,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
3831,GO:0007129,{'B'},homologous chromosome pairing at meiosis,1,11.2243,{'supercog3'},1
3832,GO:0033503,{'B'},HULC complex,1,13.7007,{'supercog3'},1
3833,GO:0032451,{'R'},demethylase activity,1,10.4761,{'general function'},1
3834,GO:0017069,{'J'},snRNA binding,1,10.7007,{'supercog3'},1
3835,GO:0051239,{'T'},regulation of multicellular organismal process,1,5.4976,{'supercog1'},1
3836,GO:0032222,{'T'},"regulation of synaptic transmission, cholinergic",1,14.4169,{'supercog1'},1
3837,GO:0046425,{'T'},regulation of receptor signaling pathway via JAK-STAT,1,9.7813,{'supercog1'},1
3838,GO:0051126,{'Z'},negative regulation of actin nucleation,1,13.1368,{'supercog1'},1
3839,GO:0070423,{'R'},nucleotide-binding oligomerization domain containing signaling pathway,1,13.2701,{'general function'},1
3840,GO:0045806,{'U'},negative regulation of endocytosis,1,11.7813,{'supercog1'},1
3841,GO:0043476,{'Q'},pigment accumulation,1,14.2243,{'supercog2'},1
3842,GO:2001006,{'G'},regulation of cellulose biosynthetic process,1,15.9023,{'supercog2'},1
3843,GO:0015850,{'R'},organic hydroxy compound transport,1,9.0976,{'general function'},1
3844,GO:0045026,{'M'},plasma membrane fusion,1,12.9023,{'supercog1'},1
3845,GO:0046490,{'I'},isopentenyl diphosphate metabolic process,1,7.3725,{'supercog2'},1
3846,GO:1901698,{'T'},response to nitrogen compound,1,6.7249,{'supercog1'},1
3847,GO:0021510,{'D'},spinal cord development,1,11.7485,{'supercog1'},1
3848,GO:0001774,{'T'},microglial cell activation,1,12.247,{'supercog1'},1
3849,GO:0007196,{'T'},adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway,1,15.6393,{'supercog1'},1
3850,GO:0006983,{'T'},ER overload response,1,14.9023,{'supercog1'},1
3851,GO:0010721,{'D'},negative regulation of cell development,1,9.1236,{'supercog1'},1
3852,GO:0051786,{'C'},"all-trans-retinol 13,14-reductase activity",1,18.2243,{'supercog2'},1
3853,GO:1901612,{'I'},cardiolipin binding,1,13.7648,{'supercog2'},1
3854,GO:1901890,{'W'},positive regulation of cell junction assembly,1,11.832,{'supercog1'},1
3855,GO:0008307,{'R'},structural constituent of muscle,1,12.2019,{'general function'},1
3856,GO:0050998,{'R'},nitric-oxide synthase binding,1,14.3174,{'general function'},1
3857,GO:0017085,{'T'},response to insecticide,1,12.9389,{'supercog1'},1
3858,GO:0007130,{'B'},synaptonemal complex assembly,1,12.3914,{'supercog3'},1
3859,GO:0043052,{'N'},thermotaxis,1,13.832,{'supercog1'},1
3860,GO:0071450,{'T'},cellular response to oxygen radical,1,8.8889,{'supercog1'},1
3861,GO:0098789,{'R'},pre-mRNA cleavage required for polyadenylation,1,12.2935,{'general function'},1
3862,GO:0004985,{'T'},G protein-coupled opioid receptor activity,1,14.1368,{'supercog1'},1
3863,GO:2001259,{'P'},positive regulation of cation channel activity,1,11.0644,{'supercog2'},1
3864,GO:1904659,{'G'},glucose transmembrane transport,1,10.5032,{'supercog2'},1
3865,GO:0120299,{'I'},peptide histaminyltransferase activity,1,,{'supercog2'},1
3866,GO:0034087,{'D'},establishment of mitotic sister chromatid cohesion,1,13.2243,{'supercog1'},1
3867,GO:0006312,{'L'},mitotic recombination,1,10.7813,{'supercog3'},1
3868,GO:0016841,{'C'},ammonia-lyase activity,1,9.6318,{'supercog2'},1
3869,GO:0035020,{'T'},regulation of Rac protein signal transduction,1,13.9023,{'supercog1'},1
3870,GO:0006839,{'R'},mitochondrial transport,1,8.6563,{'general function'},1
3871,GO:0009892,{'C'},negative regulation of metabolic process,1,4.7936,{'supercog2'},1
3872,GO:0015168,{'G'},glycerol transmembrane transporter activity,1,14.2243,{'supercog2'},1
3873,GO:0098609,{'W'},cell-cell adhesion,1,7.3539,{'supercog1'},1
3874,GO:0001881,{'U'},receptor recycling,1,11.798,{'supercog1'},1
3875,GO:0006658,{'C'},phosphatidylserine metabolic process,1,13.3174,{'supercog2'},1
3876,GO:0033987,{'H'},2-hydroxyisoflavanone dehydratase activity,1,17.2243,{'supercog2'},1
3877,GO:0002062,{'D'},chondrocyte differentiation,1,10.9482,{'supercog1'},1
3878,GO:0045953,{'V'},negative regulation of natural killer cell mediated cytotoxicity,1,13.9023,{'supercog1'},1
3879,GO:0050815,{'E'},phosphoserine residue binding,1,12.9389,{'supercog2'},1
3880,GO:0050817,{'R'},coagulation,1,8.6059,{'general function'},1
3881,GO:0033627,{'W'},cell adhesion mediated by integrin,1,11.0051,{'supercog1'},1
3882,GO:0042592,{'R'},homeostatic process,1,5.4388,{'general function'},1
3883,GO:0002534,{'K'},cytokine production involved in inflammatory response,1,11.2356,{'supercog3'},1
3884,GO:0018850,{'Q'},chloromuconate cycloisomerase activity,1,13.7648,{'supercog2'},1
3885,GO:0106056,{'T'},regulation of calcineurin-mediated signaling,1,12.4169,{'supercog1'},1
3886,GO:0040001,{'U'},establishment of mitotic spindle localization,1,10.9669,{'supercog1'},1
3887,GO:0000250,{'Q'},lanosterol synthase activity,1,12.1368,{'supercog2'},1
3888,GO:0001894,{'R'},tissue homeostasis,1,8.7364,{'general function'},1
3889,GO:0001823,{'D'},mesonephros development,1,10.9859,{'supercog1'},1
3890,GO:1902624,{'W'},positive regulation of neutrophil migration,1,11.9955,{'supercog1'},1
3891,GO:0043951,{'T'},negative regulation of cAMP-mediated signaling,1,13.1799,{'supercog1'},1
3892,GO:0070672,{'T'},response to interleukin-15,1,13.5238,{'supercog1'},1
3893,GO:0051168,{'U'},nuclear export,1,8.6096,{'supercog1'},1
3894,GO:0031969,{'M'},chloroplast membrane,1,10.6393,{'supercog1'},1
3895,GO:1901888,{'W'},regulation of cell junction assembly,1,10.7485,{'supercog1'},1
3896,GO:0045050,{'U'},protein insertion into ER membrane by stop-transfer membrane-anchor sequence,1,,{'supercog1'},1
3897,GO:0015186,{'E'},L-glutamine transmembrane transporter activity,1,15.9023,{'supercog2'},1
3898,GO:0052903,{'C'},N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity,1,14.7648,{'supercog2'},1
3899,GO:0140030,{'R'},modification-dependent protein binding,1,9.7086,{'general function'},1
3900,GO:0016875,{'R'},"ligase activity, forming carbon-oxygen bonds",1,5.3466,{'general function'},1
3901,GO:0097361,{'O'},CIA complex,1,12.7324,{'supercog1'},1
3902,GO:0048001,{'C'},erythrose-4-phosphate dehydrogenase activity,1,13.0543,{'supercog2'},1
3903,GO:0008310,{'B'},single-stranded DNA 3'-5' DNA exonuclease activity,1,12.1799,{'supercog3'},1
3904,GO:0010436,{'C'},carotenoid dioxygenase activity,1,13.3174,{'supercog2'},1
3905,GO:0036296,{'T'},response to increased oxygen levels,1,12.2019,{'supercog1'},1
3906,GO:0016712,{'H'},"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",1,9.7689,{'supercog2'},1
3907,GO:1904778,{'O'},positive regulation of protein localization to cell cortex,1,13.2701,{'supercog1'},1
3908,GO:0034293,{'D'},sexual sporulation,1,11.0345,{'supercog1'},1
3909,GO:0006493,{'O'},protein O-linked glycosylation,1,10.3851,{'supercog1'},1
3910,GO:0090693,{'D'},plant organ senescence,1,11.9205,{'supercog1'},1
3911,GO:0042221,{'T'},response to chemical,1,3.959,{'supercog1'},1
3912,GO:0098984,{'W'},neuron to neuron synapse,1,9.6133,{'supercog1'},1
3913,GO:0071816,{'U'},tail-anchored membrane protein insertion into ER membrane,1,12.7648,{'supercog1'},1
3914,GO:0051726,{'T'},regulation of cell cycle,1,6.4425,{'supercog1'},1
3915,GO:0042445,{'C'},hormone metabolic process,1,7.9001,{'supercog2'},1
3916,GO:0072332,{'T'},intrinsic apoptotic signaling pathway by p53 class mediator,1,11.0644,{'supercog1'},1
3917,GO:1901386,{'P'},negative regulation of voltage-gated calcium channel activity,1,14.6393,{'supercog2'},1
3918,GO:0010189,{'H'},vitamin E biosynthetic process,1,14.6393,{'supercog2'},1
3919,GO:0048548,{'U'},regulation of pinocytosis,1,13.1799,{'supercog1'},1
3920,GO:1903421,{'U'},regulation of synaptic vesicle recycling,1,13.0543,{'supercog1'},1
3921,GO:0015031,{'O'},protein transport,1,5.0783,{'supercog1'},1
3922,GO:0019156,{'G'},isoamylase activity,1,15.4169,{'supercog2'},1
3923,GO:0051057,{'T'},positive regulation of small GTPase mediated signal transduction,1,11.3539,{'supercog1'},1
3924,GO:0052745,{'C'},inositol phosphate phosphatase activity,1,11.6244,{'supercog2'},1
3925,GO:0048699,{'D'},generation of neurons,1,6.7496,{'supercog1'},1
3926,GO:0031122,{'Z'},cytoplasmic microtubule organization,1,10.9023,{'supercog1'},1
3927,GO:0009404,{'V'},toxin metabolic process,1,8.4528,{'supercog1'},1
3928,GO:0044857,{'M'},plasma membrane raft organization,1,14.7648,{'supercog1'},1
3929,GO:0000819,{'B'},sister chromatid segregation,1,8.3819,{'supercog3'},1
3930,GO:0004449,{'C'},isocitrate dehydrogenase (NAD+) activity,1,13.2243,{'supercog2'},1
3931,GO:0006812,{'P'},monoatomic cation transport,1,5.1443,{'supercog2'},1
3932,GO:0071484,{'T'},cellular response to light intensity,1,14.6393,{'supercog1'},1
3933,GO:0000278,{'Y'},mitotic cell cycle,1,6.6045,{'supercog3'},1
3934,GO:0009277,{'W'},fungal-type cell wall,1,10.8667,{'supercog1'},1
3935,GO:0036465,{'U'},synaptic vesicle recycling,1,11.2243,{'supercog1'},1
3936,GO:0047490,{'G'},pectin lyase activity,1,13.1799,{'supercog2'},1
3937,GO:1904502,{'I'},regulation of lipophagy,1,14.4169,{'supercog2'},1
3938,GO:0005457,{'F'},GDP-fucose transmembrane transporter activity,1,,{'supercog2'},1
3939,GO:0061448,{'D'},connective tissue development,1,9.6544,{'supercog1'},1
3940,GO:0010256,{'M'},endomembrane system organization,1,8.1381,{'supercog1'},1
3941,GO:0018126,{'O'},protein hydroxylation,1,11.7648,{'supercog1'},1
3942,GO:0000271,{'G'},polysaccharide biosynthetic process,1,6.8574,{'supercog2'},1
3943,GO:0008514,{'U'},organic anion transmembrane transporter activity,1,9.0295,{'supercog1'},1
3944,GO:0046565,{'C'},3-dehydroshikimate dehydratase activity,1,16.6393,{'supercog2'},1
3945,GO:1901526,{'O'},positive regulation of mitophagy,1,14.9023,{'supercog1'},1
3946,GO:0009609,{'T'},response to symbiotic bacterium,1,14.9023,{'supercog1'},1
3947,GO:0010458,{'Y'},exit from mitosis,1,11.4299,{'supercog3'},1
3948,GO:0031505,{'M'},fungal-type cell wall organization,1,10.7813,{'supercog1'},1
3949,GO:0030551,{'F'},cyclic nucleotide binding,1,10.4169,{'supercog2'},1
3950,GO:0009173,{'H'},pyrimidine ribonucleoside monophosphate metabolic process,1,6.932,{'supercog2'},1
3951,GO:0047688,{'C'},aspartate 4-decarboxylase activity,1,15.9023,{'supercog2'},1
3952,GO:0046364,{'H'},monosaccharide biosynthetic process,1,7.0406,{'supercog2'},1
3953,GO:2001242,{'T'},regulation of intrinsic apoptotic signaling pathway,1,9.7567,{'supercog1'},1
3954,GO:0046349,{'G'},amino sugar biosynthetic process,1,8.4845,{'supercog2'},1
3955,GO:0047487,{'G'},oligogalacturonide lyase activity,1,16.2243,{'supercog2'},1
3956,GO:0015767,{'G'},lactose transport,1,15.0543,{'supercog2'},1
3957,GO:0002252,{'W'},immune effector process,1,6.5426,{'supercog1'},1
3958,GO:0007098,{'D'},centrosome cycle,1,9.8755,{'supercog1'},1
3959,GO:0140657,{'C'},ATP-dependent activity,1,,{'supercog2'},1
3960,GO:0008211,{'I'},glucocorticoid metabolic process,1,12.4169,{'supercog2'},1
3961,GO:0005179,{'T'},hormone activity,1,9.4266,{'supercog1'},1
3962,GO:0043967,{'R'},histone H4 acetylation,1,10.8149,{'general function'},1
3963,GO:0034249,{'C'},negative regulation of amide metabolic process,1,8.6133,{'supercog2'},1
3964,GO:0035455,{'T'},response to interferon-alpha,1,12.9763,{'supercog1'},1
3965,GO:0048017,{'R'},inositol lipid-mediated signaling,1,9.7855,{'general function'},1
3966,GO:0010646,{'T'},regulation of cell communication,1,5.3451,{'supercog1'},1
3967,GO:0035385,{'T'},Roundabout signaling pathway,1,14.1368,{'supercog1'},1
3968,GO:0034983,{'O'},peptidyl-lysine deacetylation,1,14.6393,{'supercog1'},1
3969,GO:0048856,{'D'},anatomical structure development,1,3.9448,{'supercog1'},1
3970,GO:0001618,{'W'},virus receptor activity,1,11.9763,{'supercog1'},1
3971,GO:0032088,{'K'},negative regulation of NF-kappaB transcription factor activity,1,11.1582,{'supercog3'},1
3972,GO:0050848,{'T'},regulation of calcium-mediated signaling,1,10.4964,{'supercog1'},1
3973,GO:0030003,{'R'},intracellular monoatomic cation homeostasis,1,7.281,{'general function'},1
3974,GO:0007034,{'U'},vacuolar transport,1,8.8667,{'supercog1'},1
3975,GO:0006073,{'R'},cellular glucan metabolic process,1,7.4478,{'general function'},1
3976,GO:0043124,{'T'},negative regulation of I-kappaB kinase/NF-kappaB signaling,1,11.8149,{'supercog1'},1
3977,GO:0001885,{'D'},endothelial cell development,1,11.7485,{'supercog1'},1
3978,GO:0017134,{'T'},fibroblast growth factor binding,1,12.6697,{'supercog1'},1
3979,GO:0014070,{'T'},response to organic cyclic compound,1,6.9758,{'supercog1'},1
3980,GO:0008395,{'Q'},steroid hydroxylase activity,1,10.3174,{'supercog2'},1
3981,GO:0070193,{'B'},synaptonemal complex organization,1,12.2701,{'supercog3'},1
3982,GO:0019985,{'L'},translesion synthesis,1,11.0847,{'supercog3'},1
3983,GO:0051055,{'I'},negative regulation of lipid biosynthetic process,1,10.7007,{'supercog2'},1
3984,GO:0015370,{'P'},solute:sodium symporter activity,1,11.798,{'supercog2'},1
3985,GO:0005765,{'U'},lysosomal membrane,1,9.7165,{'supercog1'},1
3986,GO:0045930,{'Y'},negative regulation of mitotic cell cycle,1,8.6077,{'supercog3'},1
3987,GO:0004596,{'I'},peptide alpha-N-acetyltransferase activity,1,11.9763,{'supercog2'},1
3988,GO:0046939,{'R'},nucleotide phosphorylation,1,6.1047,{'general function'},1
3989,GO:0000425,{'O'},pexophagy,1,14.6393,{'supercog1'},1
3990,GO:0018107,{'O'},peptidyl-threonine phosphorylation,1,10.1964,{'supercog1'},1
3991,GO:0007283,{'D'},spermatogenesis,1,8.3914,{'supercog1'},1
3992,GO:0006833,{'R'},water transport,1,11.0148,{'general function'},1
3993,GO:0043473,{'Q'},pigmentation,1,,{'supercog2'},1
3994,GO:0031638,{'O'},zymogen activation,1,10.2935,{'supercog1'},1
3995,GO:0050658,{'A'},RNA transport,1,8.3585,{'supercog3'},1
3996,GO:0035928,{'A'},rRNA import into mitochondrion,1,14.6393,{'supercog3'},1
3997,GO:0050308,{'C'},sugar-phosphatase activity,1,9.5135,{'supercog2'},1
3998,GO:0071727,{'T'},cellular response to triacyl bacterial lipopeptide,1,14.7648,{'supercog1'},1
3999,GO:0018063,{'C'},cytochrome c-heme linkage,1,12.9389,{'supercog2'},1
4000,GO:0015926,{'G'},glucosidase activity,1,8.9528,{'supercog2'},1
4001,GO:0034032,{'H'},purine nucleoside bisphosphate metabolic process,1,6.771,{'supercog2'},1
4002,GO:0050766,{'U'},positive regulation of phagocytosis,1,10.4105,{'supercog1'},1
4003,GO:0055092,{'Q'},sterol homeostasis,1,10.7731,{'supercog2'},1
4004,GO:0051101,{'B'},regulation of DNA binding,1,10.0148,{'supercog3'},1
4005,GO:0006022,{'G'},aminoglycan metabolic process,1,5.8742,{'supercog2'},1
4006,GO:0019295,{'H'},coenzyme M biosynthetic process,1,14.1368,{'supercog2'},1
4007,GO:0051125,{'Z'},regulation of actin nucleation,1,11.6096,{'supercog1'},1
4008,GO:0040036,{'T'},regulation of fibroblast growth factor receptor signaling pathway,1,13.1799,{'supercog1'},1
4009,GO:0006040,{'G'},amino sugar metabolic process,1,7.447,{'supercog2'},1
4010,GO:0003681,{'B'},bent DNA binding,1,14.3174,{'supercog3'},1
4011,GO:0048021,{'Q'},regulation of melanin biosynthetic process,1,15.4169,{'supercog2'},1
4012,GO:0033648,{'R'},host intracellular membrane-bounded organelle,1,7.6337,{'general function'},1
4013,GO:0070161,{'W'},anchoring junction,1,8.5858,{'supercog1'},1
4014,GO:1903507,{'R'},negative regulation of nucleic acid-templated transcription,1,6.2596,{'general function'},1
4015,GO:0001936,{'D'},regulation of endothelial cell proliferation,1,10.5448,{'supercog1'},1
4016,GO:0016162,{'G'},"cellulose 1,4-beta-cellobiosidase activity",1,12.832,{'supercog2'},1
4017,GO:1902533,{'T'},positive regulation of intracellular signal transduction,1,7.1616,{'supercog1'},1
4018,GO:0015747,{'G'},urate transport,1,15.6393,{'supercog2'},1
4019,GO:0008408,{'C'},3'-5' exonuclease activity,1,7.9931,{'supercog2'},1
4020,GO:0051782,{'D'},negative regulation of cell division,1,11.1158,{'supercog1'},1
4021,GO:0010994,{'O'},free ubiquitin chain polymerization,1,13.5804,{'supercog1'},1
4022,GO:0070664,{'D'},negative regulation of leukocyte proliferation,1,10.2413,{'supercog1'},1
4023,GO:0031252,{'N'},cell leading edge,1,8.9251,{'supercog1'},1
4024,GO:0000768,{'D'},syncytium formation by plasma membrane fusion,1,11.2585,{'supercog1'},1
4025,GO:0034285,{'T'},response to disaccharide,1,10.7731,{'supercog1'},1
4026,GO:0048564,{'O'},photosystem I assembly,1,15.2243,{'supercog1'},1
4027,GO:0032640,{'K'},tumor necrosis factor production,1,9.9907,{'supercog3'},1
4028,GO:0045684,{'D'},positive regulation of epidermis development,1,12.5238,{'supercog1'},1
4029,GO:0035176,{'T'},social behavior,1,12.8667,{'supercog1'},1
4030,GO:0031644,{'T'},regulation of nervous system process,1,10.5877,{'supercog1'},1
4031,GO:0019417,{'C'},sulfur oxidation,1,13.2701,{'supercog2'},1
4032,GO:0048863,{'D'},stem cell differentiation,1,9.5661,{'supercog1'},1
4033,GO:0009269,{'T'},response to desiccation,1,13.7648,{'supercog1'},1
4034,GO:0009650,{'T'},UV protection,1,13.7648,{'supercog1'},1
4035,GO:0050731,{'O'},positive regulation of peptidyl-tyrosine phosphorylation,1,9.6206,{'supercog1'},1
4036,GO:0009062,{'I'},fatty acid catabolic process,1,8.9046,{'supercog2'},1
4037,GO:0002526,{'V'},acute inflammatory response,1,9.8234,{'supercog1'},1
4038,GO:0032092,{'T'},positive regulation of protein binding,1,10.4364,{'supercog1'},1
4039,GO:0045988,{'T'},negative regulation of striated muscle contraction,1,14.3174,{'supercog1'},1
4040,GO:0000030,{'G'},mannosyltransferase activity,1,11.5518,{'supercog2'},1
4041,GO:0030540,{'D'},female genitalia development,1,13.832,{'supercog1'},1
4042,GO:0050765,{'U'},negative regulation of phagocytosis,1,12.3416,{'supercog1'},1
4043,GO:0060041,{'D'},retina development in camera-type eye,1,10.5308,{'supercog1'},1
4044,GO:0015837,{'R'},amine transport,1,11.0644,{'general function'},1
4045,GO:0097746,{'T'},blood vessel diameter maintenance,1,9.9907,{'supercog1'},1
4046,GO:0008610,{'I'},lipid biosynthetic process,1,4.6806,{'supercog2'},1
4047,GO:0035673,{'Q'},oligopeptide transmembrane transporter activity,1,13.1799,{'supercog2'},1
4048,GO:0048729,{'D'},tissue morphogenesis,1,7.8138,{'supercog1'},1
4049,GO:0071801,{'O'},regulation of podosome assembly,1,12.7007,{'supercog1'},1
4050,GO:0120251,{'C'},hydrocarbon biosynthetic process,1,,{'supercog2'},1
4051,GO:0005793,{'M'},endoplasmic reticulum-Golgi intermediate compartment,1,10.3174,{'supercog1'},1
4052,GO:0071280,{'T'},cellular response to copper ion,1,12.2019,{'supercog1'},1
4053,GO:0002407,{'W'},dendritic cell chemotaxis,1,13.4694,{'supercog1'},1
4054,GO:0031163,{'C'},metallo-sulfur cluster assembly,1,8.4711,{'supercog2'},1
4055,GO:0072384,{'Z'},organelle transport along microtubule,1,10.5238,{'supercog1'},1
4056,GO:0005244,{'U'},voltage-gated monoatomic ion channel activity,1,9.3325,{'supercog1'},1
4057,GO:0098771,{'P'},inorganic ion homeostasis,1,6.9216,{'supercog2'},1
4058,GO:0008202,{'I'},steroid metabolic process,1,7.6506,{'supercog2'},1
4059,GO:0010112,{'V'},regulation of systemic acquired resistance,1,14.5238,{'supercog1'},1
4060,GO:0033210,{'T'},leptin-mediated signaling pathway,1,14.3174,{'supercog1'},1
4061,GO:0010383,{'G'},cell wall polysaccharide metabolic process,1,9.0619,{'supercog2'},1
