,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
2598,GO:0006814,{'P'},sodium ion transport,1,9.2019,{'supercog2'},1
2599,GO:0031400,{'O'},negative regulation of protein modification process,1,7.8833,{'supercog1'},1
2600,GO:0006508,{'O'},proteolysis,1,4.3416,{'supercog1'},1
2601,GO:0022624,{'O'},proteasome accessory complex,1,10.5238,{'supercog1'},1
2602,GO:0009187,{'F'},cyclic nucleotide metabolic process,1,10.4627,{'supercog2'},1
2603,GO:0033138,{'O'},positive regulation of peptidyl-serine phosphorylation,1,10.4234,{'supercog1'},1
2604,GO:0099072,{'T'},regulation of postsynaptic membrane neurotransmitter receptor levels,1,11.6851,{'supercog1'},1
2605,GO:0019903,{'O'},protein phosphatase binding,1,10.2019,{'supercog1'},1
2606,GO:0062023,{'W'},collagen-containing extracellular matrix,1,8.4528,{'supercog1'},1
2607,GO:0140318,{'U'},protein transporter activity,1,9.5169,{'supercog1'},1
2608,GO:0071241,{'T'},cellular response to inorganic substance,1,8.7506,{'supercog1'},1
2609,GO:0042144,{'U'},"vacuole fusion, non-autophagic",1,11.8492,{'supercog1'},1
2610,GO:0051095,{'T'},regulation of helicase activity,1,11.9389,{'supercog1'},1
2611,GO:0009307,{'L'},DNA restriction-modification system,1,10.3416,{'supercog3'},1
2612,GO:0098754,{'V'},detoxification,1,,{'supercog1'},1
2613,GO:1990748,{'V'},cellular detoxification,1,6.8607,{'supercog1'},1
2614,GO:2000116,{'O'},regulation of cysteine-type endopeptidase activity,1,9.3054,{'supercog1'},1
2615,GO:0070887,{'T'},cellular response to chemical stimulus,1,4.7098,{'supercog1'},1
2616,GO:0046902,{'M'},regulation of mitochondrial membrane permeability,1,11.3295,{'supercog1'},1
2617,GO:0000322,{'U'},storage vacuole,1,9.5986,{'supercog1'},1
2618,GO:1900544,{'F'},positive regulation of purine nucleotide metabolic process,1,11.5378,{'supercog2'},1
2619,GO:0032787,{'H'},monocarboxylic acid metabolic process,1,4.1842,{'supercog2'},1
2620,GO:0071949,{'F'},FAD binding,1,8.1289,{'supercog2'},1
2621,GO:0009743,{'T'},response to carbohydrate,1,8.7145,{'supercog1'},1
2622,GO:0019012,{'R'},virion,1,,{'general function'},1
2623,GO:0030833,{'O'},regulation of actin filament polymerization,1,9.1002,{'supercog1'},1
2624,GO:0008361,{'T'},regulation of cell size,1,9.4561,{'supercog1'},1
2625,GO:0007169,{'T'},transmembrane receptor protein tyrosine kinase signaling pathway,1,7.7803,{'supercog1'},1
2626,GO:0008637,{'D'},apoptotic mitochondrial changes,1,10.5169,{'supercog1'},1
2627,GO:0016226,{'C'},iron-sulfur cluster assembly,1,8.4727,{'supercog2'},1
2628,GO:0008234,{'O'},cysteine-type peptidase activity,1,7.5967,{'supercog1'},1
2629,GO:0097061,{'W'},dendritic spine organization,1,11.4694,{'supercog1'},1
2630,GO:0018212,{'O'},peptidyl-tyrosine modification,1,8.3084,{'supercog1'},1
2631,GO:0019049,{'X'},mitigation of host defenses by virus,1,9.1448,{'supercog3'},1
2632,GO:0008270,{'P'},zinc ion binding,1,4.5613,{'supercog2'},1
2633,GO:0042586,{'C'},peptide deformylase activity,1,9.7938,{'supercog2'},1
2634,GO:0031365,{'O'},N-terminal protein amino acid modification,1,10.4561,{'supercog1'},1
2635,GO:0070527,{'T'},platelet aggregation,1,11.0148,{'supercog1'},1
2636,GO:0045597,{'D'},positive regulation of cell differentiation,1,7.4234,{'supercog1'},1
2637,GO:0097529,{'W'},myeloid leukocyte migration,1,9.0619,{'supercog1'},1
2638,GO:0016052,{'G'},carbohydrate catabolic process,1,5.3073,{'supercog2'},1
2639,GO:0048732,{'D'},gland development,1,8.6871,{'supercog1'},1
2640,GO:0051588,{'T'},regulation of neurotransmitter transport,1,10.2759,{'supercog1'},1
2641,GO:2001141,{'K'},regulation of RNA biosynthetic process,1,4.1972,{'supercog3'},1
2642,GO:0030908,{'O'},protein splicing,1,11.4041,{'supercog1'},1
2643,GO:0090501,{'R'},RNA phosphodiester bond hydrolysis,1,6.1335,{'general function'},1
2644,GO:0035091,{'I'},phosphatidylinositol binding,1,8.7145,{'supercog2'},1
2645,GO:0043271,{'P'},negative regulation of ion transport,1,10.1421,{'supercog2'},1
2646,GO:0019509,{'C'},L-methionine salvage from methylthioadenosine,1,8.5204,{'supercog2'},1
2647,GO:0003690,{'B'},double-stranded DNA binding,1,6.4029,{'supercog3'},1
2648,GO:0006873,{'R'},cellular ion homeostasis,1,7.2335,{'general function'},1
2649,GO:0090502,{'R'},"RNA phosphodiester bond hydrolysis, endonucleolytic",1,6.5858,{'general function'},1
2650,GO:0097191,{'T'},extrinsic apoptotic signaling pathway,1,9.2788,{'supercog1'},1
2651,GO:0001944,{'D'},vasculature development,1,7.8767,{'supercog1'},1
2652,GO:0010001,{'D'},glial cell differentiation,1,9.6318,{'supercog1'},1
2653,GO:0070181,{'A'},small ribosomal subunit rRNA binding,1,9.9859,{'supercog3'},1
2654,GO:0072663,{'O'},establishment of protein localization to peroxisome,1,10.7324,{'supercog1'},1
2655,GO:0019069,{'X'},viral capsid assembly,1,12.2019,{'supercog3'},1
2656,GO:0015940,{'H'},pantothenate biosynthetic process,1,8.1854,{'supercog2'},1
2657,GO:0072341,{'E'},modified amino acid binding,1,8.8558,{'supercog2'},1
2658,GO:1901336,{'H'},lactone biosynthetic process,1,12.1582,{'supercog2'},1
2659,GO:0051879,{'R'},Hsp90 protein binding,1,11.2356,{'general function'},1
2660,GO:0002223,{'T'},stimulatory C-type lectin receptor signaling pathway,1,11.9205,{'supercog1'},1
2661,GO:0001912,{'V'},positive regulation of leukocyte mediated cytotoxicity,1,10.8844,{'supercog1'},1
2662,GO:0006266,{'B'},DNA ligation,1,8.6563,{'supercog3'},1
2663,GO:0043433,{'K'},negative regulation of DNA-binding transcription factor activity,1,10.121,{'supercog3'},1
2664,GO:0006826,{'P'},iron ion transport,1,8.5066,{'supercog2'},1
2665,GO:0016482,{'U'},cytosolic transport,1,9.5625,{'supercog1'},1
2666,GO:0006163,{'F'},purine nucleotide metabolic process,1,4.2678,{'supercog2'},1
2667,GO:0101005,{'O'},ubiquitinyl hydrolase activity,1,9.5877,{'supercog1'},1
2668,GO:0023051,{'T'},regulation of signaling,1,5.3437,{'supercog1'},1
2669,GO:0042777,{'H'},plasma membrane ATP synthesis coupled proton transport,1,8.7608,{'supercog2'},1
2670,GO:0034472,{'A'},snRNA 3'-end processing,1,11.3539,{'supercog3'},1
2671,GO:0090174,{'M'},organelle membrane fusion,1,9.9763,{'supercog1'},1
2672,GO:0051928,{'P'},positive regulation of calcium ion transport,1,10.1582,{'supercog2'},1
2673,GO:0019076,{'X'},viral release from host cell,1,8.6412,{'supercog3'},1
2674,GO:0004300,{'H'},enoyl-CoA hydratase activity,1,10.7648,{'supercog2'},1
2675,GO:0000280,{'Y'},nuclear division,1,7.5536,{'supercog3'},1
2676,GO:0009002,{'O'},serine-type D-Ala-D-Ala carboxypeptidase activity,1,11.5661,{'supercog1'},1
2677,GO:0009231,{'H'},riboflavin biosynthetic process,1,8.6374,{'supercog2'},1
2678,GO:0019637,{'C'},organophosphate metabolic process,1,3.0569,{'supercog2'},1
2679,GO:0016444,{'L'},somatic cell DNA recombination,1,10.8064,{'supercog3'},1
2680,GO:0032204,{'B'},regulation of telomere maintenance,1,10.6697,{'supercog3'},1
2681,GO:0008213,{'O'},protein alkylation,1,7.8096,{'supercog1'},1
2682,GO:0006820,{'P'},anion transport,1,6.4925,{'supercog2'},1
2683,GO:0048583,{'T'},regulation of response to stimulus,1,4.8819,{'supercog1'},1
2684,GO:0010923,{'C'},negative regulation of phosphatase activity,1,10.3914,{'supercog2'},1
2685,GO:0046685,{'T'},response to arsenic-containing substance,1,10.7813,{'supercog1'},1
2686,GO:0042326,{'C'},negative regulation of phosphorylation,1,8.295,{'supercog2'},1
2687,GO:0019884,{'W'},antigen processing and presentation of exogenous antigen,1,10.5308,{'supercog1'},1
2688,GO:0009289,{'R'},pilus,1,10.247,{'general function'},1
2689,GO:0051050,{'T'},positive regulation of transport,1,7.0726,{'supercog1'},1
2690,GO:2000379,{'C'},positive regulation of reactive oxygen species metabolic process,1,9.8978,{'supercog2'},1
2691,GO:0016755,{'E'},"transferase activity, transferring amino-acyl groups",1,9.4137,{'supercog2'},1
2692,GO:0016055,{'T'},Wnt signaling pathway,1,8.4347,{'supercog1'},1
2693,GO:1901568,{'I'},fatty acid derivative metabolic process,1,9.1421,{'supercog2'},1
2694,GO:0002200,{'W'},somatic diversification of immune receptors,1,10.6929,{'supercog1'},1
2695,GO:1901992,{'D'},positive regulation of mitotic cell cycle phase transition,1,10.4495,{'supercog1'},1
2696,GO:0001046,{'K'},core promoter sequence-specific DNA binding,1,11.1368,{'supercog3'},1
2697,GO:0007606,{'T'},sensory perception of chemical stimulus,1,10.1368,{'supercog1'},1
2698,GO:0002698,{'W'},negative regulation of immune effector process,1,9.9159,{'supercog1'},1
2699,GO:0004888,{'T'},transmembrane signaling receptor activity,1,6.9452,{'supercog1'},1
2700,GO:0030424,{'M'},axon,1,7.9871,{'supercog1'},1
2701,GO:0031050,{'R'},dsRNA processing,1,10.8064,{'general function'},1
2702,GO:0052205,{'R'},modulation of molecular function in other organism involved in symbiotic interaction,1,9.5378,{'general function'},1
2703,GO:0031109,{'Z'},microtubule polymerization or depolymerization,1,9.7938,{'supercog1'},1
2704,GO:0098793,{'W'},presynapse,1,8.6487,{'supercog1'},1
2705,GO:0009083,{'E'},branched-chain amino acid catabolic process,1,10.8934,{'supercog2'},1
2706,GO:0039654,{'X'},fusion of virus membrane with host endosome membrane,1,10.4561,{'supercog3'},1
2707,GO:0000781,{'B'},"chromosome, telomeric region",1,9.0543,{'supercog3'},1
2708,GO:0005615,{'W'},extracellular space,1,5.3121,{'supercog1'},1
2709,GO:0000122,{'K'},negative regulation of transcription by RNA polymerase II,1,7.798,{'supercog3'},1
2710,GO:0001704,{'D'},formation of primary germ layer,1,10.8406,{'supercog1'},1
2711,GO:0016796,{'C'},"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",1,7.7027,{'supercog2'},1
2712,GO:0005875,{'O'},microtubule associated complex,1,9.1528,{'supercog1'},1
2713,GO:1902904,{'T'},negative regulation of supramolecular fiber organization,1,9.4761,{'supercog1'},1
2714,GO:0009755,{'T'},hormone-mediated signaling pathway,1,7.9657,{'supercog1'},1
2715,GO:0032963,{'C'},collagen metabolic process,1,10.2585,{'supercog2'},1
2716,GO:0006558,{'E'},L-phenylalanine metabolic process,1,9.7165,{'supercog2'},1
2717,GO:0006370,{'A'},7-methylguanosine mRNA capping,1,10.6096,{'supercog3'},1
2718,GO:0006354,{'K'},"DNA-templated transcription, elongation",1,8.5325,{'supercog3'},1
2719,GO:0006735,{'C'},NADH regeneration,1,11.247,{'supercog2'},1
2720,GO:0016757,{'G'},"transferase activity, transferring glycosyl groups",1,5.3817,{'supercog2'},1
2721,GO:1905269,{'B'},positive regulation of chromatin organization,1,10.3977,{'supercog3'},1
2722,GO:0034212,{'I'},peptide N-acetyltransferase activity,1,9.6929,{'supercog2'},1
2723,GO:0047617,{'H'},acyl-CoA hydrolase activity,1,11.4828,{'supercog2'},1
2724,GO:0005839,{'O'},proteasome core complex,1,8.7669,{'supercog1'},1
2725,GO:0043235,{'O'},receptor complex,1,8.4744,{'supercog1'},1
2726,GO:0070008,{'O'},serine-type exopeptidase activity,1,9.5949,{'supercog1'},1
2727,GO:0030534,{'R'},adult behavior,1,10.51,{'general function'},1
2728,GO:1903076,{'O'},regulation of protein localization to plasma membrane,1,10.9859,{'supercog1'},1
2729,GO:0048524,{'X'},positive regulation of viral process,1,10.5308,{'supercog3'},1
2730,GO:1990351,{'O'},transporter complex,1,7.8744,{'supercog1'},1
2731,GO:0033628,{'W'},regulation of cell adhesion mediated by integrin,1,11.6697,{'supercog1'},1
2732,GO:0006281,{'L'},DNA repair,1,4.9853,{'supercog3'},1
2733,GO:0051235,{'R'},maintenance of location,1,8.357,{'general function'},1
2734,GO:0140546,{'V'},defense response to symbiont,1,,{'supercog1'},1
2735,GO:0015628,{'O'},protein secretion by the type II secretion system,1,11.4299,{'supercog1'},1
2736,GO:0003796,{'M'},lysozyme activity,1,8.4845,{'supercog1'},1
2737,GO:0032091,{'T'},negative regulation of protein binding,1,10.3601,{'supercog1'},1
2738,GO:0120036,{'R'},plasma membrane bounded cell projection organization,1,6.7659,{'general function'},1
2739,GO:0005759,{'M'},mitochondrial matrix,1,6.9354,{'supercog1'},1
2740,GO:0000917,{'D'},division septum assembly,1,8.1002,{'supercog1'},1
2741,GO:0008253,{'F'},5'-nucleotidase activity,1,9.5066,{'supercog2'},1
2742,GO:1901575,{'C'},organic substance catabolic process,1,3.368,{'supercog2'},1
2743,GO:0009253,{'G'},peptidoglycan catabolic process,1,8.7425,{'supercog2'},1
2744,GO:0004674,{'O'},protein serine/threonine kinase activity,1,6.5954,{'supercog1'},1
2745,GO:0016684,{'C'},"oxidoreductase activity, acting on peroxide as acceptor",1,7.4388,{'supercog2'},1
2746,GO:0015078,{'P'},proton transmembrane transporter activity,1,6.1656,{'supercog2'},1
2747,GO:0009653,{'D'},anatomical structure morphogenesis,1,4.8166,{'supercog1'},1
2748,GO:0042575,{'O'},DNA polymerase complex,1,10.2527,{'supercog1'},1
2749,GO:0002444,{'W'},myeloid leukocyte mediated immunity,1,8.2215,{'supercog1'},1
2750,GO:0042816,{'H'},vitamin B6 metabolic process,1,8.0431,{'supercog2'},1
2751,GO:1905952,{'I'},regulation of lipid localization,1,10.0148,{'supercog2'},1
2752,GO:0008227,{'T'},G protein-coupled amine receptor activity,1,11.4828,{'supercog1'},1
2753,GO:0032502,{'D'},developmental process,1,,{'supercog1'},1
2754,GO:0006743,{'H'},ubiquinone metabolic process,1,8.9979,{'supercog2'},1
2755,GO:0002833,{'T'},positive regulation of response to biotic stimulus,1,8.536,{'supercog1'},1
2756,GO:0071478,{'T'},cellular response to radiation,1,9.0173,{'supercog1'},1
2757,GO:0042572,{'C'},retinol metabolic process,1,10.2299,{'supercog2'},1
2758,GO:0046434,{'C'},organophosphate catabolic process,1,7.1131,{'supercog2'},1
2759,GO:0060627,{'U'},regulation of vesicle-mediated transport,1,8.0003,{'supercog1'},1
2760,GO:0016043,{'R'},cellular component organization,1,3.0986,{'general function'},1
2761,GO:0002576,{'U'},platelet degranulation,1,11.0148,{'supercog1'},1
2762,GO:0036126,{'O'},sperm flagellum,1,10.8234,{'supercog1'},1
2763,GO:0007292,{'D'},female gamete generation,1,8.8778,{'supercog1'},1
2764,GO:0006106,{'H'},fumarate metabolic process,1,10.9575,{'supercog2'},1
2765,GO:0043405,{'O'},regulation of MAP kinase activity,1,8.8536,{'supercog1'},1
2766,GO:0008021,{'W'},synaptic vesicle,1,9.9907,{'supercog1'},1
2767,GO:0005902,{'Z'},microvillus,1,10.169,{'supercog1'},1
2768,GO:0009228,{'C'},thiamine biosynthetic process,1,7.584,{'supercog2'},1
2769,GO:0006113,{'C'},fermentation,1,10.9482,{'supercog2'},1
2770,GO:0045824,{'V'},negative regulation of innate immune response,1,9.7772,{'supercog1'},1
2771,GO:0030004,{'R'},cellular monovalent inorganic cation homeostasis,1,9.6851,{'general function'},1
2772,GO:0031227,{'R'},intrinsic component of endoplasmic reticulum membrane,1,9.8149,{'general function'},1
2773,GO:0009165,{'F'},nucleotide biosynthetic process,1,4.0705,{'supercog2'},1
2774,GO:0008173,{'A'},RNA methyltransferase activity,1,5.9199,{'supercog3'},1
2775,GO:0071555,{'M'},cell wall organization,1,5.9406,{'supercog1'},1
2776,GO:0006397,{'A'},mRNA processing,1,6.7354,{'supercog3'},1
2777,GO:0099572,{'W'},postsynaptic specialization,1,9.6356,{'supercog1'},1
2778,GO:0052204,{'R'},negative regulation of molecular function in other organism involved in symbiotic interaction,1,10.1053,{'general function'},1
2779,GO:0050679,{'D'},positive regulation of epithelial cell proliferation,1,9.8711,{'supercog1'},1
2780,GO:0051536,{'C'},iron-sulfur cluster binding,1,5.3702,{'supercog2'},1
2781,GO:0016859,{'R'},cis-trans isomerase activity,1,7.9528,{'general function'},1
2782,GO:0003989,{'H'},acetyl-CoA carboxylase activity,1,9.072,{'supercog2'},1
2783,GO:0035722,{'T'},interleukin-12-mediated signaling pathway,1,11.4694,{'supercog1'},1
2784,GO:0006140,{'F'},regulation of nucleotide metabolic process,1,10.2995,{'supercog2'},1
2785,GO:0034515,{'R'},proteasome storage granule,1,12.2243,{'general function'},1
2786,GO:0061844,{'V'},antimicrobial humoral immune response mediated by antimicrobial peptide,1,10.2075,{'supercog1'},1
2787,GO:0032970,{'Z'},regulation of actin filament-based process,1,8.1355,{'supercog1'},1
2788,GO:0051304,{'D'},chromosome separation,1,9.2818,{'supercog1'},1
2789,GO:0051173,{'C'},positive regulation of nitrogen compound metabolic process,1,5.1516,{'supercog2'},1
2790,GO:0006614,{'J'},SRP-dependent cotranslational protein targeting to membrane,1,9.832,{'supercog3'},1
2791,GO:0044764,{'R'},multi-organism cellular process,1,7.2054,{'general function'},1
2792,GO:0006591,{'E'},ornithine metabolic process,1,7.8558,{'supercog2'},1
2793,GO:0071396,{'T'},cellular response to lipid,1,7.5625,{'supercog1'},1
2794,GO:0044843,{'D'},cell cycle G1/S phase transition,1,9.2847,{'supercog1'},1
2795,GO:0043539,{'O'},protein serine/threonine kinase activator activity,1,11.2356,{'supercog1'},1
2796,GO:0016880,{'C'},acid-ammonia (or amide) ligase activity,1,9.2643,{'supercog2'},1
2797,GO:0007018,{'Z'},microtubule-based movement,1,8.4495,{'supercog1'},1
2798,GO:0042795,{'K'},snRNA transcription by RNA polymerase II,1,12.0745,{'supercog3'},1
2799,GO:0046813,{'T'},receptor-mediated virion attachment to host cell,1,11.2935,{'supercog1'},1
2800,GO:0034605,{'T'},cellular response to heat,1,8.7938,{'supercog1'},1
2801,GO:0010833,{'B'},telomere maintenance via telomere lengthening,1,10.4561,{'supercog3'},1
2802,GO:0051273,{'G'},beta-glucan metabolic process,1,9.0543,{'supercog2'},1
2803,GO:0006662,{'H'},glycerol ether metabolic process,1,10.0796,{'supercog2'},1
2804,GO:0033750,{'R'},ribosome localization,1,10.9114,{'general function'},1
2805,GO:1904356,{'B'},regulation of telomere maintenance via telomere lengthening,1,11.2585,{'supercog3'},1
2806,GO:0052572,{'T'},response to host immune response,1,8.9412,{'supercog1'},1
2807,GO:0030684,{'O'},preribosome,1,8.7506,{'supercog1'},1
2808,GO:0009452,{'A'},7-methylguanosine RNA capping,1,10.4495,{'supercog3'},1
2809,GO:0022627,{'J'},cytosolic small ribosomal subunit,1,8.5395,{'supercog3'},1
2810,GO:0006306,{'B'},DNA methylation,1,9.7526,{'supercog3'},1
2811,GO:0001890,{'D'},placenta development,1,10.0345,{'supercog1'},1
2812,GO:0032881,{'G'},regulation of polysaccharide metabolic process,1,11.3054,{'supercog2'},1
2813,GO:0043656,{'R'},host intracellular region,1,6.8872,{'general function'},1
2814,GO:0008374,{'I'},O-acyltransferase activity,1,8.6582,{'supercog2'},1
2815,GO:0022625,{'J'},cytosolic large ribosomal subunit,1,8.273,{'supercog3'},1
2816,GO:0016837,{'G'},"carbon-oxygen lyase activity, acting on polysaccharides",1,10.0594,{'supercog2'},1
2817,GO:0016160,{'G'},amylase activity,1,10.5032,{'supercog2'},1
2818,GO:0098588,{'M'},bounding membrane of organelle,1,5.8869,{'supercog1'},1
2819,GO:0051495,{'Z'},positive regulation of cytoskeleton organization,1,8.9228,{'supercog1'},1
2820,GO:1990391,{'L'},DNA repair complex,1,8.1826,{'supercog3'},1
2821,GO:0009432,{'T'},SOS response,1,7.072,{'supercog1'},1
2822,GO:0045921,{'U'},positive regulation of exocytosis,1,11.095,{'supercog1'},1
2823,GO:0031349,{'V'},positive regulation of defense response,1,8.1542,{'supercog1'},1
2824,GO:0006220,{'F'},pyrimidine nucleotide metabolic process,1,5.7187,{'supercog2'},1
2825,GO:0052562,{'T'},suppression by symbiont of host immune response,1,9.5986,{'supercog1'},1
2826,GO:0033135,{'O'},regulation of peptidyl-serine phosphorylation,1,10.2585,{'supercog1'},1
2827,GO:0016538,{'O'},cyclin-dependent protein serine/threonine kinase regulator activity,1,9.8623,{'supercog1'},1
2828,GO:0004602,{'V'},glutathione peroxidase activity,1,10.7485,{'supercog1'},1
